# id:18-36--18-0 
-0.98,0.74,1
-0.7,0.27,1
0.58,0.38,1
0.26,0.23,-1
-0.33,0.51,-1
-0.48,0.29,1
-0.14,-0.06,-1
0.01,0.09,-1
-0.12,0.7,-1
0.88,-0.35,1
-0.74,-0.28,1
-0.06,0.22,-1
0.63,-0.56,1
0.95,0.05,1
0.57,0.47,1
0.55,0.58,1
0.88,0.99,1
-0.66,0.36,1
-0.85,-0.35,1
-0.79,0.15,1
0.11,-0.54,1
-0.39,0.82,-1
0.95,0.93,1
0.5,0.45,1
0.83,0.54,1
0.17,0.39,-1
0.45,0,1
0.13,-0.18,1
-0.7,-0.11,1
0.64,-0.14,1
0,0.56,-1
0.09,-0.37,1
-0.67,0.77,1
-0.08,0.7,-1
-0.2,-0.24,1
-0.77,0.71,1
0.92,0.1,1
-0.98,-0.92,1
-0.33,-0.29,1
0.49,0.32,1
-0.7,-0.34,1
-0.24,0.14,-1
-0.47,-0.9,1
0.75,-0.63,1
-0.88,0.42,1
-0.58,-0.62,1
-0.84,-0.15,1
0.28,-0.79,1
-0.22,0.55,-1
0.19,0.02,-1
-0.96,0.04,1
-0.57,0.83,-1
0.52,0.2,1
-0.79,0.76,1
0.53,0.54,1
0.78,-0.31,1
0.82,0.88,1
-0.02,-1,1
-0.42,-0.26,1
0.35,-0.57,1
0.74,0.58,1
0.92,-0.5,1
0.77,-0.81,1
0.89,0.17,1
0.43,-0.86,1
0.37,0.4,-1
0.27,-0.29,1
-0.37,-0.86,1
0.04,0.03,-1
0.54,0.29,1
0.56,-0.14,1
-0.14,-0.53,1
-0.6,0.5,1
0.21,-0.12,1
-0.2,-0.36,1
-0.75,0.72,1
0.01,0.7,-1
-0.29,0.73,-1
-0.03,0.51,-1
-1,0.29,1
0.36,0.09,1
0.48,0.71,-1
-0.99,0.37,1
0.18,-0.52,1
-0.49,-0.37,1
-0.49,-0.61,1
-0.91,0.36,1
-0.7,0.33,1
0.12,-0.92,1
-0.87,0.4,1
0.65,0.72,1
-0.66,0.15,1
0.06,-0.1,1
-0.65,-0.86,1
-0.7,-0.81,1
0.96,-0.18,1
-0.33,0.15,-1
0.56,0.4,1
0.37,-0.62,1
-0.13,-0.26,1
-0.69,0.81,1
0.15,-0.9,1
0.7,-0.32,1
0.07,0.89,-1
-0.63,-0.04,1
0.34,0.47,-1
0.08,-0.42,1
-0.09,0.77,-1
-0.07,0.31,-1
0.63,0.24,1
-0.03,0.67,-1
0.1,-0.92,1
0.55,0.38,1
0,-0.22,1
0.39,-0.35,1
-0.22,-0.06,1
0.4,-0.2,1
-0.29,0.18,-1
0.76,-0.65,1
0.02,-0.78,1
-0.45,-0.33,1
0.2,-0.21,1
-0.08,-0.23,1
-0.46,0.75,-1
-0.7,-0.98,1
-0.24,-0.81,1
-0.19,0.04,1
0.12,0.47,-1
-0.51,-0.15,1
0.48,0.69,-1
-0.27,0.88,-1
-1,-0.04,1
-0.19,0.26,-1
0.32,0.44,-1
0.31,0.92,-1
0.16,0.28,-1
0.83,-0.88,1
0.44,-0.04,1
0.43,-0.93,1
0.53,0.39,1
0.74,-0.91,1
0.71,-0.28,1
0.47,0.51,1
-0.24,-0.27,1
0.24,0.88,-1
0.64,0.56,1
-0.22,0.41,-1
0.4,0.19,1
-0.52,-0.23,1
-0.4,-0.59,1
-0.14,-0.42,1
0.81,0.05,1
-0.14,-0.82,1
0.31,0.93,-1
0.87,0.4,1
0.8,0.21,1
0.04,-0.27,1
0.47,-0.21,1
-0.63,0.1,1
-0.8,-0.43,1
-0.03,0.19,-1
0.05,0.74,-1
-0.43,0.55,-1
-0.94,0.72,1
0.83,0.92,1
-0.47,-0.87,1
-0.86,-0.22,1
-0.27,-0.23,1
0.32,-0.2,1
-0.01,0.4,-1
-0.83,-0.48,1
0.15,-0.59,1
-0.82,-0.83,1
0.3,-0.77,1
-0.68,0.54,1
0.41,0.8,-1
0.92,-0.21,1
-0.7,0.47,1
0.38,0.04,1
0.04,0.93,-1
-0.82,0.99,1
0.61,-0.38,1
-0.71,0.53,1
-0.23,-0.84,1
0.49,-0.7,1
0.47,0.59,-1
0.43,-0.49,1
-0.35,-0.68,1
-0.99,-0.33,1
-0.17,0.49,-1
-0.81,-0.97,1
-0.31,0.95,-1
-0.74,0.64,1
-0.19,-0.01,1
-0.51,0.57,-1
-0.79,-0.4,1
-0.63,0.61,1
0.37,-0.82,1
-0.97,-0.97,1
0,0.17,-1
0.58,0.44,1
-0.32,0.11,1
0.69,-0.47,1
0.49,-0.57,1
-1,-0.35,1
0.85,-0.75,1
-0.4,0.6,-1
0.75,-0.45,1
-0.11,-0.1,1
-0.79,-0.01,1
-0.35,0.46,-1
-0.45,0.74,-1
-0.39,0.51,-1
0.12,-0.15,1
-0.79,0.93,1
-0.83,-0.73,1
0.82,-0.54,1
-0.66,0.47,1
-0.8,0.19,1
0.6,-0.14,1
-0.04,-0.92,1
-0.21,0.14,-1
0.01,0.07,-1
0.05,-0.28,1
0.92,-0.68,1
0.59,0.8,-1
-0.54,0.2,1
-0.25,-0.83,1
0.23,-0.31,1
-0.63,0.02,1
-0.31,0.65,-1
-0.33,0.31,-1
0.07,-0.73,1
-0.29,0.21,-1
0.19,-0.33,1
0.17,-0.72,1
-0.17,0.15,-1
-0.01,-0.02,1
0.92,-0.57,1
-0.15,0.95,-1
0.9,0.27,1
-0.59,0.22,1
-0.08,-0.6,1
0.33,0.91,-1
-0.29,0.02,1
0.88,-0.36,1
-0.02,-0.97,1
-0.21,0.3,-1
-0.57,0.62,-1
0.32,-0.53,1
-0.98,-0.82,1
0.68,-0.77,1
0.21,0.06,-1
0.57,0.04,1
0.75,0.33,1
0.44,0.76,-1
-0.13,0.29,-1
0.04,-0.71,1
-0.62,0.44,1
0.68,0.7,1
0.27,0.18,1
0.44,-0.05,1
-0.44,-0.57,1
0.43,0.03,1
0.06,0.27,-1
0.3,0.41,-1
-0.61,-0.31,1
0.23,-0.02,1
0.13,-0.13,1
0.26,0.98,-1
0.27,-0.36,1
-0.31,-0.03,1
0.25,0.1,1
0.02,0.73,-1
-0.21,-0.28,1
0.87,0.89,1
-0.86,0.58,1
-0.38,-0.24,1
0.72,-0.88,1
0.44,0.4,-1
-0.26,0.74,-1
-0.11,0.09,-1
-0.18,-0.6,1
-0.42,0.04,1
-0.03,0.71,-1
0.42,0.85,-1
-0.62,-0.08,1
-0.91,-0.21,1
0.94,-0.93,1
0.9,0.43,1
-1,-0.36,1
0.17,-0.12,1
-0.9,0.12,1
0.97,0.57,1
-0.93,0.08,1
-0.04,0.52,-1
0.62,0.57,1
0.1,-0.42,1
0.41,0.48,-1
0.75,0.84,1
-0.26,0.2,-1
-0.53,-0.18,1
0.63,-0.15,1
-0.44,0.71,-1
0.79,1,1
0.28,0.26,-1
0.22,-0.05,1
0.66,0.78,1
-0.29,0.79,-1
-0.79,0.61,1
-0.1,-0.15,1
0.32,-0.41,1
-0.64,-0.01,1
0.81,-0.43,1
0.07,-0.03,1
-0.79,-0.84,1
-0.05,0.16,-1
0.14,-0.36,1
-0.74,-0.78,1
0.23,0.66,-1
0.81,-0.77,1
0.76,-0.29,1
-0.96,0.29,1
0.53,0.37,1
0.73,0.16,1
0.22,-0.47,1
-0.67,-0.49,1
-0.46,-0.14,1
-0.07,-0.03,-1
-0.57,0.56,-1
-0.59,0.17,1
0.54,-0.6,1
0.96,0.39,1
-0.37,-0.79,1
-0.73,0.69,1
-0.7,-0.02,1
0.72,-0.99,1
0.33,-0.5,1
-0.66,0.94,-1
-0.26,-0.01,1
-0.95,0.07,1
-0.62,-0.62,1
0.48,-0.78,1
0.78,-0.11,1
0.18,0.32,-1
0.6,0.16,1
0.13,-0.19,1
0.07,0,1
0.55,0.71,-1
0.05,-0.53,1
0.86,-0.53,1
0.37,-0.41,1
-0.94,0.59,1
0.74,0.93,1
0.69,0.89,-1
0.73,-0.78,1
-0.69,-0.13,1
0.33,0.52,-1
-0.81,0.99,1
0.87,0.58,1
-0.26,-0.14,1
-0.16,-0.18,1
0.69,-0.11,1
0.11,-0.09,1
0.2,-0.78,1
-0.05,0.6,-1
0.78,-0.98,1
-0.32,-0.44,1
-0.65,0.63,1
0.93,-0.05,1
-0.43,0.15,1
-0.21,0.1,1
0.92,-0.73,1
-0.95,-0.05,1
0.29,0.39,-1
0,-0.01,1
0.02,0.83,-1
-0.71,0.14,1
0.62,0.85,-1
0.48,0.11,1
-0.67,-0.04,1
0.4,0.6,-1
0.55,0.1,1
-0.47,0.44,1
-0.59,0.1,1
0.78,0.17,1
0.86,0.99,1
-0.1,0.78,-1
0.79,0.01,1
-0.22,0.02,1
0.73,-0.9,1
-0.55,0.2,1
-0.93,-0.23,1
0.46,0.05,1
0.51,0.51,-1
-0.07,-0.52,1
0.9,0.01,1
0.95,0.94,1
-0.86,0.12,1
-0.47,0.94,-1
-0.81,-0.74,1
0.58,-0.1,1
-0.71,-0.74,1
0.58,-0.9,1
0.14,0.4,-1
-0.48,0,1
-0.51,-0.62,1
0.12,-0.29,1
0.64,0.78,1
-0.35,0.79,-1
0.37,-0.37,1
-0.67,0.87,1
-0.19,0.14,1
-0.09,-0.78,1
-0.69,0.87,-1
0.62,0.99,-1
-0.11,-0.95,1
0.48,0.11,1
0.07,0.01,1
-0.98,-0.45,1
-0.18,0.88,-1
-0.27,-0.91,1
-0.11,-0.06,-1
-0.06,0.57,-1
0.79,-0.31,1
0.13,-0.66,1
0.14,-0.3,1
0.59,-0.55,1
0.47,0.34,1
-0.71,-0.99,1
0.74,0.68,1
0.67,-0.27,1
-0.04,-0.57,1
0.13,0.46,-1
0.14,-0.73,1
-0.67,-0.97,1
-0.62,-0.32,1
-0.57,0.21,1
-0.33,-0.11,1
-0.04,-0.86,1
0.62,0.24,1
0.2,-0.69,1
0.36,-0.67,1
0.32,0.57,-1
0.81,0.11,1
0.08,-0.76,1
-0.54,-0.32,1
0.37,-0.68,1
0.82,-0.81,1
0.48,0.84,-1
-0.78,-0.62,1
-0.96,0.31,1
-0.67,0.01,1
-0.82,-0.47,1
0.3,-0.18,1
-0.65,0.55,1
-0.81,0.52,1
-0.25,0.59,-1
0.27,-0.18,1
-0.5,-0.65,1
-0.22,0.46,-1
0.92,0.32,1
-0.01,-0.05,1
0.73,-0.76,1
-0.27,-0.96,1
0.06,-0.03,1
0.97,-0.3,1
-0.71,0.41,1
-0.83,0.8,1
0.73,-0.64,1
0.9,0.01,1
0.99,-0.38,1
-0.66,0.14,1
0.97,-0.87,1
-0.01,-0.32,1
-0.59,-0.31,1
0.85,-0.79,1
0.63,-0.2,1
-0.99,-0.44,1
0.71,0.67,1
0.75,-0.79,1
0.34,-0.18,1
-0.43,0.3,1
0.23,-0.05,1
0.03,0.48,-1
0.09,-0.35,1
-0.75,-0.85,1
-0.26,-0.69,1
-0.52,0.48,-1
-0.93,0.41,1
-0.4,0.86,-1
0.87,0.41,1
0.88,-0.88,1
0.67,-0.95,1
-0.01,0.19,-1
-0.76,0.46,1
-0.36,-0.67,1
-0.56,-0.11,1
0.46,-0.3,1
0.6,-1,1
-0.47,-0.74,1
-0.68,0.69,1
-0.68,-0.96,1
0.67,-0.21,1
-0.01,-0.69,1
0.65,0.29,1
0.07,-0.81,1
0.38,0.12,1
0.34,0.35,-1
-0.66,0.98,-1
-0.47,-0.49,1
-0.61,-0.92,1
0.09,-0.29,1
0.37,0.5,-1
0.97,0.2,1
-1,-0.18,1
0.93,-0.41,1
0.97,0.57,1
-0.05,-0.14,1
0.05,-0.61,1
0.23,-0.17,1
0.43,0.46,-1
-0.56,0.77,-1
-0.58,0.1,1
0.48,-0.71,1
-0.37,0.44,-1
0.05,-0.4,1
0.01,0.95,-1
0.28,0.43,-1
0.32,-0.24,1
-0.7,0.96,1
0.3,0.34,-1
0.83,-0.28,1
-0.65,-0.33,1
0.38,0.86,-1
-0.59,-0.6,1
-0.11,-0.65,1
-0.62,0.36,1
0.34,-0.87,1
0.3,0.69,-1
0.54,-0.2,1
0.2,-0.62,1
-0.37,0.45,-1
0.24,0.37,-1
0.26,-0.06,1
0,-0.54,1
0.2,0.05,1
0.28,-0.41,1
-0.01,0.06,-1
0.47,-0.26,1
0.52,-0.05,1
0.25,-0.86,1
0.63,-0.85,1
0.69,-0.13,1
0.65,-0.04,1
0.29,0.92,-1
-0.55,0.6,1
0.79,0.82,1
-0.55,-0.88,1
0.35,0.06,1
0.7,-0.16,1
0.58,-0.19,1
-0.27,0.1,1
-0.32,-0.72,1
0.6,-0.23,1
-0.86,-0.55,1
-0.8,-0.88,1
-0.52,-0.75,1
-0.41,0.99,-1
0.43,-0.16,1
-0.67,0.93,1
0.49,-0.97,1
0.94,-0.71,1
0.16,-0.13,1
0.35,0.79,-1
-0.04,-0.74,1
0.45,0.51,-1
-0.64,0.25,1
0.36,-0.03,1
-0.26,-0.76,1
0.31,-0.38,1
-0.05,-0.89,1
0.18,-0.29,1
0.11,0.24,-1
0.03,-0.14,1
0.39,-0.66,1
-0.44,-0.82,1
0.67,-0.51,1
-0.32,-0.21,1
0.14,-0.19,1
-0.06,-0.31,1
0.84,0.88,1
0.39,-0.94,1
-0.77,0.51,1
0.72,-0.76,1
0.85,0.85,1
-0.57,0.89,-1
-0.38,-0.55,1
0.56,-0.64,1
0.67,0.42,1
0.62,0.76,-1
-0.69,-0.75,1
0.75,-0.79,1
0.26,0.87,-1
0.07,0.83,-1
-0.89,-0.65,1
0.65,-0.58,1
0.53,-0.44,1
0.72,0.8,1
-0.54,-0.71,1
-0.82,0.65,1
-0.44,-0.04,1
-0.12,0.95,-1
-0.27,0.79,-1
-0.36,0.32,-1
-0.77,-0.37,1
-0.83,-0.38,1
-0.6,-0.48,1
0.71,-0.28,1
-0.36,-0.94,1
-0.17,-0.08,1
-0.73,0.21,1
0.41,0.25,-1
-0.09,0.8,-1
0.88,-0.68,1
-0.87,-0.47,1
0.99,0.82,1
-0.19,-0.78,1
-0.59,0.95,-1
0.94,0.36,1
0.94,0.57,1
0.46,0.66,-1
-0.95,0.09,1
-0.95,-0.32,1
0.71,0.19,1
0.32,0.73,-1
0,-0.26,1
0.3,0.56,-1
-0.63,-0.22,1
-0.13,0.48,-1
-0.53,0.21,1
0.25,0.01,1
-0.67,-0.43,1
0.01,-0.54,1
0.33,-0.78,1
-0.54,-0.88,1
-0.43,-0.77,1
-0.41,0.12,1
0.34,-0.51,1
-0.59,0.4,1
-0.08,0.2,-1
-0.18,-0.09,1
0.82,-0.43,1
0.57,-0.77,1
0.71,0.96,-1
-0.19,-0.71,1
-0.4,-0.17,1
0.93,-0.69,1
0.02,0.99,-1
0.26,-0.96,1
-0.59,0.49,1
0.94,0.58,1
-0.21,0.68,-1
0.33,-0.11,1
-0.11,0.14,-1
-0.95,-0.31,1
0.25,-0.59,1
-0.36,0.74,-1
-0.33,0.66,-1
0.98,0.63,1
0.85,0.47,1
-0.29,-0.87,1
0.9,-0.91,1
-0.69,-0.06,1
-0.63,-0.38,1
-0.1,-0.64,1
-0.88,-0.77,1
0.78,-0.04,1
0.56,-0.96,1
-0.3,0.28,-1
0.8,-0.39,1
-0.43,0.91,-1
-0.2,-0.25,1
-0.11,-0.34,1
-0.89,0.11,1
-0.93,0.95,1
-0.47,0.96,-1
-0.75,0.2,1
0.7,0.71,1
0.34,0.43,-1
-0.04,0.13,-1
-0.55,-0.63,1
-0.2,0.32,-1
-0.9,0.63,1
-0.46,0.32,1
-0.16,-0.68,1
-0.68,0.57,1
0.51,-0.48,1
-0.09,-0.29,1
0.81,-0.71,1
0.1,-0.02,1
-0.03,0.52,-1
-0.48,0.06,1
-0.58,-0.85,1
-0.61,-0.63,1
0.69,-0.74,1
0.69,0.12,1
0.72,-0.79,1
0.43,-0.01,1
-0.32,0.25,1
0.94,-0.48,1
-0.54,0.54,-1
0.87,0.14,1
-0.71,0.96,-1
-0.06,-0.52,1
0.2,-0.08,1
0.2,0.18,1
-0.47,0.47,-1
-0.5,0.69,-1
-0.8,-0.78,1
-0.01,-0.21,1
1,-0.79,1
0.59,-0.91,1
-0.28,-0.84,1
0.59,-0.62,1
0.27,0.27,-1
-0.55,-0.85,1
-0.59,0.48,1
0.36,-0.73,1
-0.19,-0.96,1
-0.43,0.7,-1
-1,0.39,1
-0.81,-0.1,1
-0.57,-0.2,1
-0.42,0.69,-1
-0.79,0.95,1
-0.38,-0.37,1
0.14,0.98,-1
0.36,0.72,-1
0.94,0.91,1
0.5,-0.1,1
-0.8,-0.22,1
0.32,-0.74,1
-0.37,-0.43,1
0.64,-0.47,1
0.58,0.34,1
-0.29,0.84,-1
0.31,0.12,1
0.69,0.97,-1
0.62,-0.13,1
0.75,0.25,1
-0.66,-0.02,1
0.86,-0.19,1
0.67,-0.21,1
-0.46,0.17,1
0.7,-0.85,1
-0.42,-0.01,1
-0.39,-0.07,1
0.62,0.31,1
0.42,0.78,-1
0.95,0.56,1
-0.05,0.13,-1
-0.38,0.87,-1
0.8,-0.64,1
0.7,-0.62,1
0.21,0.69,-1
0.99,-0.74,1
0.05,0.45,-1
-0.56,-0.86,1
-0.79,0.6,1
0.89,0.66,1
0.11,-0.84,1
0.85,-0.83,1
-0.61,0.19,1
0.24,-0.9,1
0.73,-0.7,1
-0.23,-0.68,1
-0.36,0.98,-1
-0.02,-0.29,1
0.28,-0.56,1
0.44,0.47,-1
-0.81,1,1
-0.89,-0.08,1
0.82,0.71,1
0.07,-0.18,1
0.91,0.44,1
0,-0.18,1
-0.38,0.3,1
-0.17,-0.19,1
0.57,-0.05,1
-0.88,0.75,1
0.22,0.23,-1
0.83,0.62,1
-0.97,0.24,1
0.65,0.56,1
0.03,-0.44,1
0.6,-0.56,1
-0.93,0.92,1
-0.39,0.97,-1
0.87,-0.03,1
0.59,-0.13,1
0.69,-0.29,1
0.77,0.4,1
-0.55,0.43,1
0.49,0.52,-1
0.84,0.94,1
0.51,-0.73,1
-0.62,0.3,1
-0.37,0.2,1
-0.15,-0.66,1
-0.45,0.55,-1
0.09,-0.68,1
0.98,0.93,1
-0.05,0.05,1
-0.26,1,-1
0.24,0.24,-1
-0.11,0.67,-1
-0.89,-0.77,1
-0.84,-0.86,1
0.93,0.7,1
0,0.14,-1
-0.58,-0.73,1
-0.21,-0.23,1
-0.88,-0.08,1
0.5,-0.45,1
0.89,0.3,1
0.11,-0.28,1
-0.06,-0.67,1
-0.61,0.35,1
-0.31,-0.77,1
0.54,-0.28,1
0.07,-0.82,1
-0.29,-0.03,1
0.7,-0.38,1
-0.54,-0.13,1
-0.47,0.68,-1
0.08,0.25,-1
-0.75,-0.91,1
-0.71,0.26,1
0.65,-0.2,1
0.16,-0.07,1
0.93,0.53,1
0.86,-0.74,1
0.27,0.31,-1
-0.3,0.65,-1
0.64,0.6,1
-0.32,-0.96,1
-0.96,0.19,1
0.35,-0.19,1
0.26,0.09,1
-0.09,-0.55,1
0.18,0.96,-1
-0.45,-0.16,1
-0.96,-0.33,1
0.33,-0.71,1
-0.35,0.01,1
-0.64,-0.94,1
0.95,-0.73,1
0.84,-0.61,1
-0.7,0.78,1
-0.53,0.09,1
0.11,-0.56,1
0.53,0.06,1
0.94,0.48,1
0.61,-0.72,1
0.73,-0.12,1
0.73,0.9,1
0.49,0.9,-1
0.97,1,1
0.51,0.09,1
-0.95,0.31,1
0.44,0.13,1
-0.35,0.68,-1
0.99,0.71,1
-0.4,-0.55,1
0.55,-0.48,1
0.98,-0.88,1
-0.74,0.03,1
-0.4,0.25,1
0.79,0.47,1
0.86,0.45,1
0.88,0.89,1
-0.2,-0.55,1
0.59,-0.14,1
-0.65,0.07,1
0.71,-0.92,1
0.19,-0.94,1
0.71,0.92,1
0.53,0.32,1
0.67,0.12,1
0.62,-0.77,1
-0.21,-0.3,1
0.36,-0.42,1
0.79,-1,1
0.38,-0.74,1
0.05,0.9,-1
-0.9,-0.82,1
0.58,0.55,1
-0.01,-0.91,1
0.42,0.39,1
-0.38,0.87,-1
0.9,0.25,1
-0.17,-0.5,1
0.29,0.88,-1
0.09,0.8,-1
-1,0.65,1
0.3,0.32,-1
-0.4,0.63,-1
0.84,-0.96,1
-0.26,-0.51,1
0.35,0,1
-0.24,0.9,-1
0.51,0.99,-1
-0.56,-0.4,1
-0.61,-0.9,1
-0.72,0.33,1
-0.01,-0.49,1
0.05,0.41,-1
-0.65,-0.88,1
-0.15,-0.69,1
0.34,0.52,-1
0.31,0.88,-1
-0.69,-0.91,1
-0.19,-0.3,1
0.83,-0.06,1
0.32,-0.14,1
0.82,0.17,1
0.91,-0.5,1
0.53,0.47,1
0.27,-0.45,1
-0.91,-0.45,1
-1,0.32,1
0.94,0.67,1
0.33,-1,1
0.58,-0.57,1
0.01,-0.25,1
0.18,0.87,-1
-0.02,-0.02,1
-0.25,-0.5,1
-0.42,-0.97,1
0.78,-0.78,1
0.75,0.99,1
-0.41,-0.06,1
-0.24,-0.14,1
0.15,0.62,-1
-0.43,-0.66,1
-0.66,0.97,-1
0.48,-0.24,1
0.82,-0.92,1
0.82,-0.18,1
-0.77,-0.67,1
-0.41,-0.24,1
0.98,0.49,1
0.12,0.69,-1
0.23,-0.79,1
0.66,0.88,-1
0.16,0.59,-1
-0.62,-0.5,1
0.06,-0.77,1
0.69,0.95,1
0.07,-0.38,1
0.14,0.36,-1
-0.78,-0.27,1
0.34,0.52,-1
-0.18,-0.45,1
0.41,0.92,-1
0.17,-0.54,1
-0.33,-0.2,1
0.21,-0.3,1
0.98,-0.82,1
0.51,-0.44,1
0.51,-0.69,1
0.81,0.58,1
0.16,-0.66,1
0.77,-0.2,1
-0.15,0.87,-1
-0.69,-0.8,1
0.64,-0.33,1
0.41,0.1,1
-0.84,0.61,1
0.48,-0.96,1
-0.66,1,-1
0.45,-0.46,1
-0.06,0.31,-1
-0.54,0.24,1
-0.64,-0.79,1
0.26,-0.18,1
-0.2,0.47,-1
0.22,0.7,-1
-0.22,0.79,-1
-0.27,0.41,-1
0.87,-0.13,1
-0.82,0.57,1
-0.5,0.49,-1
-0.03,-0.07,-1
0.49,0.11,1
0.18,0.4,-1
-0.92,0.36,1
-0.89,-0.63,1
0.42,-0.48,1
0.61,0.57,1
0.11,0.09,-1
-0.03,-0.87,1
-0.66,0.27,1
0.42,0.58,-1
0.53,-0.9,1
-0.64,0.42,1
0.39,0.37,1
-0.06,-0.59,1
0.35,-0.57,1
-0.79,0.68,1
0.55,0.76,-1
-0.14,-0.57,1
-0.13,0.89,-1
0.02,-0.93,1
0.33,0.9,-1
0.55,0.08,1
-0.76,0.84,1
0.38,-0.77,1
0.08,0.54,-1
0.49,0.21,1
0.23,0.96,-1
-0.62,0.97,-1
-0.46,0.97,-1
0.64,-0.62,1
0.33,0.83,-1
-0.95,0.87,1
0.88,-0.13,1
-0.93,-0.2,1
0.67,0.75,1
-0.83,-0.48,1
-0.49,-0.03,1
